Asset Code,Asset Description,Locatoion Dept,Cost Center,Location Section,Location Main,Date,Units,Cost ,Book Value,BOI,BOI Number
CP16-54-0001,ปรับปรุงอาคารโรงงาน 3,ฝ่ายโรงงาน,5311,3110,อาคารโรงงาน 3,01-Feb-11,1,9962664,1,NON BOI,NULL
CP16-54-0002,ปรับปรุงพื้นและขอบบัว Coldroom 4/1  4/2+Anty room และงานเพิ่มเติมเปลี่ยนท่อน้ำยา,ฝ่ายโรงงาน,2204,220,อาคารโรงงาน 4,30-Apr-11,1,13562194,1,BOI,1739(3)/2550  1740(2)/2550
CP16-54-0003,ปรับปรุงห้อง AHU ใหม่ด้วยผนัง ISOWALL,ฝ่ายโรงงาน,5420,4122,อาคารโรงงาน 4,31-May-11,1,142000,1,NON BOI,NULL
CP16-54-0004,ปรับปรุงห้องพยาบาลใหม่ อาคารคลังพัสดุ,ฝ่ายบริหารทรัพยากรบุคคล,2103,5251,ห้องพยาบาล,30-Jun-11,1,195582,1,NON BOI,NULL
CP16-54-0005,ปรับปรุงหลังคา Metal sheet,ฝ่ายวิศวกรรม,5901,5410,อาคารโรงงาน 4,31-Aug-11,1,5020093,1420756,NON BOI,NULL
CP16-54-0006,ปรับปรุงพื้น C/R 3/2,ฝ่ายโรงงาน,2204,220,อาคารโรงงาน 3,30-Sep-11,1,432500,1,NON BOI,NULL
CP16-55-0001,ปรับปรุงพื้นและรางน้ำใน line VR,ฝ่ายโรงงาน,5420,4120,อาคารโรงงาน 4,31-Mar-12,1,910000,1,NON BOI,NULL
CP16-55-0002,งานสร้างรั้ว หอพักมิตรภาพ,ฝ่ายบริหารทรัพยากรบุคคล,2104,5222,หอพักพนักงานรายวัน - รายเดือน,31-Mar-12,1,658163,1,NON BOI,NULL
CP16-55-0003,สร้างอาคารสำหรับงานสร้างเครื่องจักรและต่อกันสาดอาคารเดิม (โรงกลึง),ฝ่ายวิศวกรรม,5901,5440,อาคารวิศวกรรม,31-May-12,1,620000,1,NON BOI,NULL
CP16-55-0004,งานปรับปรุงฝ้าเพดานและเปลี่ยนหลังคากระเบื้องอาคารคลังพัสดุ,ฝ่ายโรงงาน,2202,5340,อาคารคลังพัสดุ,31-Jul-12,1,630500,1,NON BOI,NULL
CP16-55-0005,งานปรับปรุง Line  แกะกุ้งโรงงาน 1,ฝ่ายโรงงาน,5001,2114,อาคารโรงงาน 2,31-Jul-12,1,510093,1,NON BOI,NULL
CP16-55-0006,งานปรับปรุงห้อง Tunnel Freezer โรงงาน 1,ฝ่ายโรงงาน,5131,1223,อาคารโรงงาน 1,31-Jul-12,1,1300000,487027,NON BOI,NULL
CP16-55-0007,งานปรับปรุงหน้าแพโรงงาน 3,ฝ่ายโรงงาน,5311,3110,อาคารโรงงาน 3,31-Jul-12,1,599629,1,NON BOI,NULL
CP16-55-0008,ปรับปรุงห้องเก็บน้ำแข็งเป็น ผนัง STL (F2),ฝ่ายวิศวกรรม,5966,ICE,อาคารโรงงาน 2,29-Dec-12,1,527000,1,NON BOI,NULL
CP16-55-0009,ปรับปรุงพื้น รางน้ำ ห้อง Tunnel freezer โรงงาน 1,ฝ่ายโรงงาน,5131,1223,อาคารโรงงาน 1,29-Dec-12,1,1066000,443342,NON BOI,NULL
CP16-55-0010,งานปรับปรุง Line Sushi เพื่อรองรับคอนเวย์,ฝ่ายโรงงาน,5411,4110,อาคารโรงงาน 4,29-Dec-12,1,1954291,812776,NON BOI,NULL
CP16-56-0001,งานสร้างรั้ว หอพักมิตรภาพ Phase 2,ฝ่ายบริหารทรัพยากรบุคคล,2104,5222,หอพักพนักงานรายวัน - รายเดือน,30-Jun-13,1,401150,1,NON BOI,NULL
CP16-56-0002,งานเปลี่ยนหลังคา COLD ROOM 3/2,ฝ่ายโรงงาน,2204,220,อาคารโรงงาน 3,31-Jul-13,1,840000,1,NON BOI,NULL
CP16-56-0003,อาคารเครื่องผลิตน้ำแข็ง 80 ตัน,ฝ่ายวิศวกรรม,5966,ICE,อาคารโรงงาน 4,31-Aug-13,1,4312002,2082756,NON BOI,NULL
CP16-56-0004,งานปูกระเบื้อง พร้อมต่อเติมห้องพัก หอพักมิตรภาพริมรัว้ด้านหลัง Phase 1,ฝ่ายบริหารทรัพยากรบุคคล,2104,5222,หอพักพนักงานรายวัน - รายเดือน,30-Sep-13,1,1050000,515795,NON BOI,NULL
CP16-56-0005,งานเพิ่มเติมรั้วอาคารด้านหน้า/ผนังระเบียงด้านหลัง/กันสาด หอพักมิตรภาพ Phase 2,ฝ่ายบริหารทรัพยากรบุคคล,2104,5222,หอพักพนักงานรายวัน - รายเดือน,31-Oct-13,1,600000,1,NON BOI,NULL
CP16-56-0006,เปลี่ยนฝ้าเพดาน ทำพื้น PU  ทำรางระบายน้ำ/ฝาปิด (ไลน์แกะกุ้ง/ไลน์ดูดมันกุ้ง),ฝ่ายโรงงาน,5001,2110,อาคารโรงงาน 1,30-Dec-13,1,7295983,3765927,BOI,1070(2)/2557
CP16-57-0001,งานปรับปรุงห้องนอนด้านหลัง เป็นห้องครัว หอพักมิตรภาพ Phase1,ฝ่ายบริหารทรัพยากรบุคคล,2104,5222,หอพักพนักงานรายวัน - รายเดือน,31-Mar-14,1,1820000,984795,NON BOI,NULL
CP16-57-0002,งานติดตั้งผนัง + ฝ้าเพดาน ISO WALL ใหม่ ห้อง Packaging โรงงาน 1,ฝ่ายโรงงาน,5131,1223,อาคารโรงงาน 1,31-Mar-14,1,558000,45864,BOI,1070(2)/2557
CP16-57-0003,งานปรับปรุงพื้น ฝ้าเพดาน ผนัง รางน้ำ ห้องเตรียมผลิต Line VR,ฝ่ายโรงงาน,5420,4121,อาคารโรงงาน 4,30-Apr-14,1,1155442,634702,BOI,1075(3)/2557
CP16-57-0004,งานสร้างห้องปฏิบัติการเคมี,ฝ่ายประกันคุณภาพ&บริหารมาตรฐาน,6400,8111,อาคารคลังพัสดุ,30-Apr-14,1,456468,45022,BOI,1075(3)/2557
CP16-57-0005,งานทำบัวคอนกรีตพร้อมเคลือบ PU.(บัวพื้น)  (ไลน์แกะกุ้ง/ไลน์ดูดมันกุ้ง),ฝ่ายโรงงาน,5001,2110,อาคารโรงงาน 1,31-Jul-14,1,1886419,1083787,BOI,1070(2)/2557
CP16-57-0006,เปลี่ยนกระเบื้องหลังคา โรงงาน 1,ฝ่ายวิศวกรรม,5901,5410,อาคารโรงงาน 1,31-Oct-14,1,770000,153579,BOI,1070(2)/2557
CP16-57-0007,งานสร้างระบบบำบัดน้ำเสียเป็นระบบ Bio-Gas,ฝ่ายวิศวกรรม,5901,5451,บ่อบำบัดน้ำเสีย,30-Nov-14,1,21251092,12919500,BOI,1070(2)/2557
CP16-58-0001,งานทำรั้วคอนกรีตและรั้วลวดหนาม  แนวบ่อน้ำเสีย,ฝ่ายวิศวกรรม,5901,5451,บ่อบำบัดน้ำเสีย,30-Apr-15,1,688000,205458,NON BOI,NULL
CP16-58-0002,ปรับปรุงพื้นที่บริเวณเครื่องชั่งน้ำหนักรถบรรทุกระบบอีเลคทรอนิคส์,ฝ่ายจัดซื้อทั่วไป,1002,7240,อาคารคลังพัสดุ,29-Dec-15,1,350000,151124,NON BOI,NULL
BK16-59-0001,ปรับปรุง และตกแต่งสำนักงานแบบเบ็ดเสร็จ ชั้น 31 อาคารชาร์เตอร์ สแควร์,สำนักงานกรุงเทพ,1001,สำนักงานกรุงเทพ,สำนักงานกรุงเทพ,01-Feb-16,1,12023824,8719464,NON BOI,NULL
CP16-59-0002,ปรับปรุงห้องน้ำชาย หญิง  ชั้นบนออฟฟิศสำนักงาน,ฝ่ายบริหารทรัพยากรบุคคล,2107,5221,สำนักงานส่วนกลาง,29-Feb-16,1,380000,176953,NON BOI,NULL
CP16-59-0003,งานปรับปรุงเพดานไลน์ผลิต SUSHI โรงงาน 4,ฝ่ายโรงงาน,5411,4110,อาคารโรงงาน 4,29-Feb-16,1,2442412,1789879,NON BOI,NULL
FA16-59-0004,งานปรับปรุงบ้านพักผู้จัดการฝ่าย/หัวหน้าแผนก/บ้านพักคนงาน/ออฟฟิศ/โรงเก็บอาหารกุ้ง,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,31-Mar-16,1,620000,299216,NON BOI,NULL
CP16-59-0006,งานติดตั้งแผ่นฉนวนสำเร็จรูป(ฝ้าเพดาน+ผนัง+หุ้มเสาไลน์คูลลิ่ง),ฝ่ายโรงงาน,5311,3110,อาคารโรงงาน 3,30-Apr-16,1,1260000,944369,NON BOI,NULL
FA16-59-0005,งานปรับปรุงห้องแล็ป/ห้องซ่อมบำรุง/ห้องอาหาร ฟาร์มเลี้ยงกุ้ง,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,อาคารโรงอาหาร/วิศวกรรม,30-Apr-16,1,196200,97904,NON BOI,NULL
FA16-59-0007,บ่อเก็บน้ำดิบฟาร์มกุ้ง R,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,RESERVOIR (อ่างเก็บน้ำ),30-Jun-16,1,2289325,1397122,NON BOI,NULL
FA16-59-0008,บ่อเลี้ยงกุ้ง A01,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 1,30-Jun-16,1,433862,264776,NON BOI,NULL
FA16-59-0009,บ่อเลี้ยงกุ้ง A02,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 1,30-Jun-16,1,433862,264776,NON BOI,NULL
FA16-59-0010,บ่อเลี้ยงกุ้ง A03,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 1,30-Jun-16,1,433862,264776,NON BOI,NULL
FA16-59-0011,บ่อเลี้ยงกุ้ง A04,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 1,30-Jun-16,1,433862,264776,NON BOI,NULL
FA16-59-0012,บ่อเลี้ยงกุ้ง A05,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 1,30-Jun-16,1,433862,264776,NON BOI,NULL
FA16-59-0013,บ่อเลี้ยงกุ้ง A06,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 1,30-Jun-16,1,433862,264776,NON BOI,NULL
FA16-59-0014,บ่อเลี้ยงกุ้ง A07,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 1,30-Jun-16,1,433862,264776,NON BOI,NULL
FA16-59-0015,บ่อเลี้ยงกุ้ง A08,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 1,30-Jun-16,1,433862,264776,NON BOI,NULL
FA16-59-0016,บ่อเลี้ยงกุ้ง A09,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 1,30-Jun-16,1,433862,264776,NON BOI,NULL
FA16-59-0017,บ่อเลี้ยงกุ้ง A10,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 1,30-Jun-16,1,433862,264776,NON BOI,NULL
FA16-59-0018,บ่อบำบัดน้ำเสีย Free Pond,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,FREE POND (บ่อบำบัดน้ำ),31-Aug-16,1,318000,203046,NON BOI,NULL
FA16-59-0019,ปรับปรุงอาคารห้องพักพนักงาน(10  11  12  18),ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,อาคารบ้านพักพนักงาน,31-Aug-16,1,288000,163069,NON BOI,NULL
FA16-59-0020,บ่อเลี้ยงกุ้ง B01,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 2,30-Sep-16,1,264406,172438,NON BOI,NULL
FA16-59-0021,บ่อเลี้ยงกุ้ง B02,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 2,30-Sep-16,1,264406,172438,NON BOI,NULL
FA16-59-0022,บ่อเลี้ยงกุ้ง B03,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 2,30-Sep-16,1,264406,172438,NON BOI,NULL
FA16-59-0023,บ่อเลี้ยงกุ้ง B04,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 2,30-Sep-16,1,264406,172438,NON BOI,NULL
FA16-59-0024,บ่อเลี้ยงกุ้ง B05,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 2,30-Sep-16,1,264406,172438,NON BOI,NULL
FA16-59-0025,บ่อเลี้ยงกุ้ง B06,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 2,30-Sep-16,1,264406,172438,NON BOI,NULL
FA16-59-0026,บ่อเลี้ยงกุ้ง B07,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 2,30-Sep-16,1,264406,172438,NON BOI,NULL
FA16-59-0027,บ่อเลี้ยงกุ้ง B08,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 2,30-Sep-16,1,264406,172438,NON BOI,NULL
FA16-59-0028,บ่อเลี้ยงกุ้ง B09,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 2,30-Sep-16,1,264406,172438,NON BOI,NULL
FA16-59-0029,บ่อเลี้ยงกุ้ง B10,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 2,30-Sep-16,1,264406,172438,NON BOI,NULL
FA16-59-0030,บ่อเลี้ยงกุ้ง B11,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 2,30-Sep-16,1,264406,172438,NON BOI,NULL
FA16-59-0031,บ่อเลี้ยงกุ้ง B12,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 2,30-Sep-16,1,264406,172438,NON BOI,NULL
FA16-59-0032,บ่อเลี้ยงกุ้ง B13,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 2,30-Sep-16,1,264406,172438,NON BOI,NULL
FA16-59-0033,บ่อเลี้ยงกุ้ง B14,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,CULTURE POND PHASE 2,30-Sep-16,1,264406,172438,NON BOI,NULL
